method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score
Fusion WeightedAvg,splicing_connectors/test/good/030,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\030.png,splicing_connectors/test/good/030.png,splicing_connectors,test,good,30,0,-0.5532303291642066
Fusion WeightedAvg,splicing_connectors/test/good/031,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\031.png,splicing_connectors/test/good/031.png,splicing_connectors,test,good,31,0,0.08631916029038203
Fusion WeightedAvg,splicing_connectors/test/good/032,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\032.png,splicing_connectors/test/good/032.png,splicing_connectors,test,good,32,0,-0.7104109474255884
Fusion WeightedAvg,splicing_connectors/test/good/033,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\033.png,splicing_connectors/test/good/033.png,splicing_connectors,test,good,33,0,-0.00538578228980055
Fusion WeightedAvg,splicing_connectors/test/good/034,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\034.png,splicing_connectors/test/good/034.png,splicing_connectors,test,good,34,0,0.13806969314914572
Fusion WeightedAvg,splicing_connectors/test/good/035,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\035.png,splicing_connectors/test/good/035.png,splicing_connectors,test,good,35,0,-0.6350790394754973
Fusion WeightedAvg,splicing_connectors/test/good/036,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\036.png,splicing_connectors/test/good/036.png,splicing_connectors,test,good,36,0,-0.2550919196515146
Fusion WeightedAvg,splicing_connectors/test/good/037,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\037.png,splicing_connectors/test/good/037.png,splicing_connectors,test,good,37,0,0.28632745399089615
Fusion WeightedAvg,splicing_connectors/test/good/038,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\038.png,splicing_connectors/test/good/038.png,splicing_connectors,test,good,38,0,-0.006064301859215554
Fusion WeightedAvg,splicing_connectors/test/good/039,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\039.png,splicing_connectors/test/good/039.png,splicing_connectors,test,good,39,0,-0.3835007136632875
Fusion WeightedAvg,splicing_connectors/test/good/040,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\040.png,splicing_connectors/test/good/040.png,splicing_connectors,test,good,40,0,-0.30381206926485965
Fusion WeightedAvg,splicing_connectors/test/good/041,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\041.png,splicing_connectors/test/good/041.png,splicing_connectors,test,good,41,0,-0.23792941188637762
Fusion WeightedAvg,splicing_connectors/test/good/042,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\042.png,splicing_connectors/test/good/042.png,splicing_connectors,test,good,42,0,-0.6182603277610739
Fusion WeightedAvg,splicing_connectors/test/good/043,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\043.png,splicing_connectors/test/good/043.png,splicing_connectors,test,good,43,0,0.14861776825759987
Fusion WeightedAvg,splicing_connectors/test/good/044,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\044.png,splicing_connectors/test/good/044.png,splicing_connectors,test,good,44,0,-0.44184078866689724
Fusion WeightedAvg,splicing_connectors/test/good/045,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\045.png,splicing_connectors/test/good/045.png,splicing_connectors,test,good,45,0,-0.4612282266317054
Fusion WeightedAvg,splicing_connectors/test/good/046,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\046.png,splicing_connectors/test/good/046.png,splicing_connectors,test,good,46,0,-0.8383742770565548
Fusion WeightedAvg,splicing_connectors/test/good/047,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\047.png,splicing_connectors/test/good/047.png,splicing_connectors,test,good,47,0,-1.0975437596617688
Fusion WeightedAvg,splicing_connectors/test/good/048,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\048.png,splicing_connectors/test/good/048.png,splicing_connectors,test,good,48,0,0.1555191663356116
Fusion WeightedAvg,splicing_connectors/test/good/049,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\049.png,splicing_connectors/test/good/049.png,splicing_connectors,test,good,49,0,-0.7202970242299926
Fusion WeightedAvg,splicing_connectors/test/good/050,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\050.png,splicing_connectors/test/good/050.png,splicing_connectors,test,good,50,0,0.16609226091800966
Fusion WeightedAvg,splicing_connectors/test/good/051,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\051.png,splicing_connectors/test/good/051.png,splicing_connectors,test,good,51,0,-0.4437439752027668
Fusion WeightedAvg,splicing_connectors/test/good/052,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\052.png,splicing_connectors/test/good/052.png,splicing_connectors,test,good,52,0,0.8936409463873726
Fusion WeightedAvg,splicing_connectors/test/good/053,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\053.png,splicing_connectors/test/good/053.png,splicing_connectors,test,good,53,0,-0.5741909386996473
Fusion WeightedAvg,splicing_connectors/test/good/054,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\054.png,splicing_connectors/test/good/054.png,splicing_connectors,test,good,54,0,-0.18267553290677951
Fusion WeightedAvg,splicing_connectors/test/good/055,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\055.png,splicing_connectors/test/good/055.png,splicing_connectors,test,good,55,0,-0.2973932111712404
Fusion WeightedAvg,splicing_connectors/test/good/056,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\056.png,splicing_connectors/test/good/056.png,splicing_connectors,test,good,56,0,-0.6336486465052198
Fusion WeightedAvg,splicing_connectors/test/good/057,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\057.png,splicing_connectors/test/good/057.png,splicing_connectors,test,good,57,0,0.07984805273951408
Fusion WeightedAvg,splicing_connectors/test/good/058,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\058.png,splicing_connectors/test/good/058.png,splicing_connectors,test,good,58,0,-0.1981924353202041
Fusion WeightedAvg,splicing_connectors/test/good/059,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\059.png,splicing_connectors/test/good/059.png,splicing_connectors,test,good,59,0,0.04570794484504062
Fusion WeightedAvg,splicing_connectors/test/good/060,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\060.png,splicing_connectors/test/good/060.png,splicing_connectors,test,good,60,0,-0.8241001186659593
Fusion WeightedAvg,splicing_connectors/test/good/061,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\061.png,splicing_connectors/test/good/061.png,splicing_connectors,test,good,61,0,-0.4398402864734547
Fusion WeightedAvg,splicing_connectors/test/good/062,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\062.png,splicing_connectors/test/good/062.png,splicing_connectors,test,good,62,0,0.03793004941179168
Fusion WeightedAvg,splicing_connectors/test/good/063,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\063.png,splicing_connectors/test/good/063.png,splicing_connectors,test,good,63,0,-0.46382628577186524
Fusion WeightedAvg,splicing_connectors/test/good/064,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\064.png,splicing_connectors/test/good/064.png,splicing_connectors,test,good,64,0,-0.628220922857386
Fusion WeightedAvg,splicing_connectors/test/good/065,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\065.png,splicing_connectors/test/good/065.png,splicing_connectors,test,good,65,0,-0.691225478846921
Fusion WeightedAvg,splicing_connectors/test/good/066,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\066.png,splicing_connectors/test/good/066.png,splicing_connectors,test,good,66,0,-0.28761162640425914
Fusion WeightedAvg,splicing_connectors/test/good/067,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\067.png,splicing_connectors/test/good/067.png,splicing_connectors,test,good,67,0,-0.567533299288553
Fusion WeightedAvg,splicing_connectors/test/good/068,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\068.png,splicing_connectors/test/good/068.png,splicing_connectors,test,good,68,0,-0.5892292930122134
Fusion WeightedAvg,splicing_connectors/test/good/069,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\069.png,splicing_connectors/test/good/069.png,splicing_connectors,test,good,69,0,-0.3120681369269832
Fusion WeightedAvg,splicing_connectors/test/good/070,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\070.png,splicing_connectors/test/good/070.png,splicing_connectors,test,good,70,0,-0.2679457066571229
Fusion WeightedAvg,splicing_connectors/test/good/071,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\071.png,splicing_connectors/test/good/071.png,splicing_connectors,test,good,71,0,-0.6835439745735927
Fusion WeightedAvg,splicing_connectors/test/good/072,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\072.png,splicing_connectors/test/good/072.png,splicing_connectors,test,good,72,0,-0.4435680433242716
Fusion WeightedAvg,splicing_connectors/test/good/073,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\073.png,splicing_connectors/test/good/073.png,splicing_connectors,test,good,73,0,0.09122845021508552
Fusion WeightedAvg,splicing_connectors/test/good/074,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\074.png,splicing_connectors/test/good/074.png,splicing_connectors,test,good,74,0,-0.018664070433610444
Fusion WeightedAvg,splicing_connectors/test/good/075,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\075.png,splicing_connectors/test/good/075.png,splicing_connectors,test,good,75,0,-0.11482585748959195
Fusion WeightedAvg,splicing_connectors/test/good/076,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\076.png,splicing_connectors/test/good/076.png,splicing_connectors,test,good,76,0,-0.26734355347613814
Fusion WeightedAvg,splicing_connectors/test/good/077,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\077.png,splicing_connectors/test/good/077.png,splicing_connectors,test,good,77,0,-0.2680227413812218
Fusion WeightedAvg,splicing_connectors/test/good/078,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\078.png,splicing_connectors/test/good/078.png,splicing_connectors,test,good,78,0,-0.8324349243699485
Fusion WeightedAvg,splicing_connectors/test/good/079,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\079.png,splicing_connectors/test/good/079.png,splicing_connectors,test,good,79,0,-1.0716246462701517
Fusion WeightedAvg,splicing_connectors/test/good/080,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\080.png,splicing_connectors/test/good/080.png,splicing_connectors,test,good,80,0,0.18124509190121182
Fusion WeightedAvg,splicing_connectors/test/good/081,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\081.png,splicing_connectors/test/good/081.png,splicing_connectors,test,good,81,0,-0.9005156230379388
Fusion WeightedAvg,splicing_connectors/test/good/082,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\082.png,splicing_connectors/test/good/082.png,splicing_connectors,test,good,82,0,0.15940812328527587
Fusion WeightedAvg,splicing_connectors/test/good/083,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\083.png,splicing_connectors/test/good/083.png,splicing_connectors,test,good,83,0,-0.5944731624853361
Fusion WeightedAvg,splicing_connectors/test/good/084,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\084.png,splicing_connectors/test/good/084.png,splicing_connectors,test,good,84,0,-0.14181835089960182
Fusion WeightedAvg,splicing_connectors/test/good/085,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\085.png,splicing_connectors/test/good/085.png,splicing_connectors,test,good,85,0,0.13095105508118757
Fusion WeightedAvg,splicing_connectors/test/good/086,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\086.png,splicing_connectors/test/good/086.png,splicing_connectors,test,good,86,0,-0.053077277575735105
Fusion WeightedAvg,splicing_connectors/test/good/087,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\087.png,splicing_connectors/test/good/087.png,splicing_connectors,test,good,87,0,-0.21970108969432972
Fusion WeightedAvg,splicing_connectors/test/good/088,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\088.png,splicing_connectors/test/good/088.png,splicing_connectors,test,good,88,0,0.4798007132547704
Fusion WeightedAvg,splicing_connectors/test/good/089,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\089.png,splicing_connectors/test/good/089.png,splicing_connectors,test,good,89,0,-0.536712156641596
Fusion WeightedAvg,splicing_connectors/test/good/090,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\090.png,splicing_connectors/test/good/090.png,splicing_connectors,test,good,90,0,-0.6162711261694059
Fusion WeightedAvg,splicing_connectors/test/good/091,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\091.png,splicing_connectors/test/good/091.png,splicing_connectors,test,good,91,0,-0.08691490537270555
Fusion WeightedAvg,splicing_connectors/test/good/092,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\092.png,splicing_connectors/test/good/092.png,splicing_connectors,test,good,92,0,0.7459507727458872
Fusion WeightedAvg,splicing_connectors/test/good/093,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\093.png,splicing_connectors/test/good/093.png,splicing_connectors,test,good,93,0,-0.6152451685290811
Fusion WeightedAvg,splicing_connectors/test/good/094,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\094.png,splicing_connectors/test/good/094.png,splicing_connectors,test,good,94,0,-0.6352249090857227
Fusion WeightedAvg,splicing_connectors/test/good/095,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\095.png,splicing_connectors/test/good/095.png,splicing_connectors,test,good,95,0,-0.5415545909158241
